rowNumber,carrierName,contactName,portLabel,normalizedPortLabel,dbOfficeId,dbOfficeName,reviewReason,sourcesChecked,currentSuggestions
3988,MSK,Online SPOT,Chengguan,CHENGGUAN,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,Could not confirm a clean one-to-one seaport entry in the official sources checked. Avoid forcing a port-level mapping.,https://service.unece.org/trade/locode/cn.htm,[]
3995,MSK,Online SPOT,Christchurch,CHRISTCHURCH,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Christchurch with road and airport functions, but not port function 1. Keep this out of automatic seaport mapping.",https://service.unece.org/trade/locode/nz.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,[]
3996,MSK,Online SPOT,Cikarang,CIKARANG,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Cikarang as a road-terminal style location, not a seaport. Keep this out of automatic seaport mapping.",https://service.unece.org/trade/locode/id.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,[]
4028,MSK,Online SPOT,Dhaka,DHAKA,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Dhaka as an inland city/airport-style location, not as a seaport. Keep this out of automatic seaport mapping unless there is an explicit operational rule to map Dhaka traffic via a specific gateway port.",https://service.unece.org/trade/locode/bd.htm,"[{""code"":""JPOSA"",""name"":""(JPOSA) Osaka"",""cityName"":""Osaka"",""countryName"":""Japan"",""score"":56,""rationale"":""Alias \""OSAKA\"" is a partial text match.""},{""code"":""SNDKR"",""name"":""(SNDKR) Dakar"",""cityName"":""Dakar"",""countryName"":""Senegal"",""score"":56,""rationale"":""Alias \""DAKAR\"" is a partial text match.""}]"
4061,MSK,Online SPOT,Fujian,FUJIAN,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists multiple Fujian province locations, including separate Fuzhou and Xiamen entries with port function 1. Province-only label does not identify a single canonical seaport, so keep it out of automatic mapping.",https://service.unece.org/trade/locode/cn.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,"[{""code"":""CNFZH"",""name"":""(CNFZH) Fuzhou"",""cityName"":""Fuzhou"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""FUZHOU MAWEI FUJIAN\"" is a partial text match.""},{""code"":""CNXMN"",""name"":""(CNXMN) Xiamen"",""cityName"":""Xiamen"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""XIAMEN FUJIAN\"" is a partial text match.""}]"
4094,MSK,Online SPOT,Guangdong,GUANGDONG,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists multiple Guangdong province locations with port function 1, so the province-only label does not identify one canonical seaport. Keep it out of automatic mapping.",https://service.unece.org/trade/locode/cn.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,"[{""code"":""CNHUA"",""name"":""(CNHUA) Huangpu Pt"",""cityName"":""Huangpu Pt"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""HUANGPU GUANGDONG\"" is a partial text match.""},{""code"":""CNJMN"",""name"":""(CNJMN) Jiangmen"",""cityName"":""Jiangmen"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""JIANGMEN GUANGDONG\"" is a partial text match.""},{""code"":""CNLIH"",""name"":""(CNLIH) Lianhuashan Pt"",""cityName"":""Lianhuashan"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""LIANHUASHAN GUANGZHOU GUANGDONG\"" is a partial text match.""},{""code"":""CNSJQ"",""name"":""(CNSJQ) Sanshui"",""cityName"":""Sanshui"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""SANSHUI GUANGDONG\"" is a partial text match.""},{""code"":""CNSTG"",""name"":""(CNSTG) Shantou"",""cityName"":""Shantou"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""SHANTOU GUANGDONG\"" is a partial text match.""}]"
4109,MSK,Online SPOT,Hankow(Hankou),HANKOW HANKOU,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Hankou with rail and road functions, not port function 1, and also notes the old-name equivalence to Wuhan Tianhe International Apt. Avoid forcing this to a seaport.",https://service.unece.org/trade/locode/cn.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,"[{""code"":""CNHKO"",""name"":""(CNHKO) Haikou"",""cityName"":""Haikou"",""countryName"":""China"",""score"":64,""rationale"":""Alias \""HAIKOU\"" is a partial text match.""},{""code"":""CNSTG"",""name"":""(CNSTG) Shantou"",""cityName"":""Shantou"",""countryName"":""China"",""score"":56,""rationale"":""Alias \""SHANTOU\"" is a partial text match.""}]"
4140,MSK,Online SPOT,Icd Dhaka,ICD DHAKA,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
4141,MSK,Online SPOT,Icd Dhaka/Kamalapur,ICD DHAKA KAMALAPUR,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE identifies Kamalapur/Dhaka, which supports inland-terminal handling rather than a seaport mapping. Keep unresolved on the seaport queue until ICD/service-location logic is handled separately.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
4151,MSK,Online SPOT,Indonesia,INDONESIA,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Indonesia include many separate locations, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/id.htm,[]
4171,MSK,Online SPOT,Japan,JAPAN,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Japan are location-specific, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/jp.htm,"[{""code"":""SAJEC"",""name"":""(SAJEC) Jazan Economic City"",""cityName"":""Jazan"",""countryName"":""Saudi Arabia"",""score"":64,""rationale"":""Alias \""JAZAN\"" is a partial text match.""}]"
4177,MSK,Online SPOT,Jiangsu,JIANGSU,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists multiple Jiangsu province locations, including separate Lianyungang, Nantong, Zhenjiang, and Zhangjiagang entries. Province-only label is too ambiguous to auto-map.",https://service.unece.org/trade/locode/cn.htm,"[{""code"":""CNLYG"",""name"":""(CNLYG) Lianyungang"",""cityName"":""Lianyungang"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""LIANYUNGANG JIANGSU\"" is a partial text match.""},{""code"":""CNNTG"",""name"":""(CNNTG) Nantong"",""cityName"":""Nantong"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""NANTONG JIANGSU\"" is a partial text match.""},{""code"":""CNZHE"",""name"":""(CNZHE) Zhenjiang"",""cityName"":""Zhenjiang"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""ZHENJIANG JIANGSU\"" is a partial text match.""},{""code"":""CNZJG"",""name"":""(CNZJG) Zhangjiagang"",""cityName"":""Zhangjiagang"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""ZHANGJIAGANG JIANGSU\"" is a partial text match.""}]"
4182,MSK,Online SPOT,Johannesburg,JOHANNESBURG,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Johannesburg as a non-seaport inland/airport-style location, which matches the existing repo direction of treating Johannesburg as a service location rather than a seaport. Do not force a seaport code here.",https://service.unece.org/trade/locode/za.htm,[]
4192,MSK,Online SPOT,Kazakhstan,KAZAKHSTAN,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Kazakhstan are location-specific, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/kz.htm,[]
4227,MSK,Online SPOT,Kyrgyzstan,KYRGYZSTAN,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Kyrgyzstan are location-specific, so the country-only label should stay out of automatic seaport mapping.",https://service.unece.org/trade/locode/kg.htm,[]
4236,MSK,Online SPOT,Laos,LAOS,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Laos are location-specific, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/la.htm,[]
4253,MSK,Online SPOT,Lilongwe,LILONGWE,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Lilongwe as an inland city/airport-style location, not a seaport. Avoid forcing a seaport mapping without an explicit gateway-port rule.",https://service.unece.org/trade/locode/mw.htm,[]
4294,MSK,Online SPOT,Mexico City,MEXICO CITY,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Ciudad de Mexico with rail, road, airport, postal, and multimodal functions, but not port function 1. Keep this out of automatic seaport mapping.",https://service.unece.org/trade/locode/mx.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,[]
4295,MSK,Online SPOT,Mexico City/Pantaco,MEXICO CITY PANTACO,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE distinguishes Ciudad de Mexico and Pantaco as separate inland entries rather than a single seaport name. The composite label does not identify one canonical seaport, so keep it out of automatic mapping.",https://service.unece.org/trade/locode/mx.htm,[]
4309,MSK,Online SPOT,Moldova,MOLDOVA,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Moldova are location-specific, so the country-only label should stay out of automatic seaport mapping.",https://service.unece.org/trade/locode/md.htm,[]
4328,MSK,Online SPOT,Nanchang,NANCHANG,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Nanchang as an inland city/airport-style location, not a seaport. Keep it out of automatic seaport mapping.",https://service.unece.org/trade/locode/cn.htm,[]
4347,MSK,Online SPOT,New Jersey,NEW JERSEY,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a state name, not a specific transport location. Official UN/LOCODE lists multiple New Jersey locations such as Port Newark, so the state-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/usp.htm,[]
4353,MSK,Online SPOT,Nigeria,NIGERIA,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Nigeria include multiple distinct locations such as Lagos, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/ng.htm,[]
4393,MSK,Online SPOT,Pekan Baru,PEKAN BARU,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Pekanbaru, Sumatra with airport function only, not port function 1. Keep this out of automatic seaport mapping.",https://service.unece.org/trade/locode/id.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,[]
4466,MSK,Online SPOT,Riyadh,RIYADH,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
4554,MSK,Online SPOT,Tajikistan,TAJIKISTAN,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Tajikistan are location-specific, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/tj.htm,[]
4593,MSK,Online SPOT,Turkmenistan,TURKMENISTAN,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Turkmenistan include multiple named locations, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/tm.htm,[]
4600,MSK,Online SPOT,Uzbekistan,UZBEKISTAN,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Uzbekistan are location-specific, so the country-only label should stay out of automatic seaport mapping.",https://service.unece.org/trade/locode/uz.htm,[]
4649,MSK,Online SPOT,Yunfu,YUNFU,d7d56350-69bd-4cc8-9c01-c9ba68bbe50e,Mumbai,"Official UN/LOCODE lists Yunfu as an inland road-terminal style location, not a seaport. Keep unresolved on the seaport backlog and handle it under inland/service-location rules instead.",https://service.unece.org/trade/locode/cn.htm,[]
4758,Navio,Lavanya,Dhaka,DHAKA,9613120b-88eb-4e91-8896-da75c908f8df,Mumbai,"Official UN/LOCODE lists Dhaka as an inland city/airport-style location, not as a seaport. Keep this out of automatic seaport mapping unless there is an explicit operational rule to map Dhaka traffic via a specific gateway port.",https://service.unece.org/trade/locode/bd.htm,"[{""code"":""JPOSA"",""name"":""(JPOSA) Osaka"",""cityName"":""Osaka"",""countryName"":""Japan"",""score"":56,""rationale"":""Alias \""OSAKA\"" is a partial text match.""},{""code"":""SNDKR"",""name"":""(SNDKR) Dakar"",""cityName"":""Dakar"",""countryName"":""Senegal"",""score"":56,""rationale"":""Alias \""DAKAR\"" is a partial text match.""}]"
4764,Navio,Lavanya,Icd Dhaka,ICD DHAKA,9613120b-88eb-4e91-8896-da75c908f8df,Mumbai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
4785,Navio,Lavanya,Riyadh,RIYADH,9613120b-88eb-4e91-8896-da75c908f8df,Mumbai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
4913,ONE,Suraj Sharma,Dhaka,DHAKA,7d89c25f-d304-4d59-a430-805d85ad1b6c,Mumbai,"Official UN/LOCODE lists Dhaka as an inland city/airport-style location, not as a seaport. Keep this out of automatic seaport mapping unless there is an explicit operational rule to map Dhaka traffic via a specific gateway port.",https://service.unece.org/trade/locode/bd.htm,"[{""code"":""JPOSA"",""name"":""(JPOSA) Osaka"",""cityName"":""Osaka"",""countryName"":""Japan"",""score"":56,""rationale"":""Alias \""OSAKA\"" is a partial text match.""},{""code"":""SNDKR"",""name"":""(SNDKR) Dakar"",""cityName"":""Dakar"",""countryName"":""Senegal"",""score"":56,""rationale"":""Alias \""DAKAR\"" is a partial text match.""}]"
4977,ONE,Suraj Sharma,Johannesburg,JOHANNESBURG,7d89c25f-d304-4d59-a430-805d85ad1b6c,Mumbai,"Official UN/LOCODE lists Johannesburg as a non-seaport inland/airport-style location, which matches the existing repo direction of treating Johannesburg as a service location rather than a seaport. Do not force a seaport code here.",https://service.unece.org/trade/locode/za.htm,[]
5070,ONE,Suraj Sharma,Riyadh,RIYADH,7d89c25f-d304-4d59-a430-805d85ad1b6c,Mumbai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
5167,OOCL,Rajendra,Icd Dhaka,ICD DHAKA,ad4177c4-499c-463d-b69d-29df91ce4641,Mumbai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
5308,PIL India Pvt Ltd,Pradeep Limbachiya,Canton,CANTON,9fe63239-ee19-47fd-b844-dc0e09f42906,Mumbai,Official UN/LOCODE explicitly treats Canton as an equivalence for Guangzhou Baiyun International Apt rather than a seaport name. Keep this out of automatic seaport mapping.,https://service.unece.org/trade/locode/cn.htm,"[{""code"":""BRSSZ"",""name"":""(BRSSZ) Santos"",""cityName"":""Santos"",""countryName"":""Brazil"",""score"":56,""rationale"":""Alias \""SANTOS\"" is a partial text match.""},{""code"":""CNNTG"",""name"":""(CNNTG) Nantong"",""cityName"":""Nantong"",""countryName"":""China"",""score"":56,""rationale"":""Alias \""NANTONG\"" is a partial text match.""},{""code"":""MMRGN"",""name"":""(MMRGN) Yangon"",""cityName"":""Yangon"",""countryName"":""Myanmar"",""score"":56,""rationale"":""Alias \""YANGON\"" is a partial text match.""}]"
5308,PIL India Pvt Ltd,Pradeep Limbachiya,Canton,CANTON,f4f70c75-1322-4041-b2d5-608077480a12,Chennai,Official UN/LOCODE explicitly treats Canton as an equivalence for Guangzhou Baiyun International Apt rather than a seaport name. Keep this out of automatic seaport mapping.,https://service.unece.org/trade/locode/cn.htm,"[{""code"":""BRSSZ"",""name"":""(BRSSZ) Santos"",""cityName"":""Santos"",""countryName"":""Brazil"",""score"":56,""rationale"":""Alias \""SANTOS\"" is a partial text match.""},{""code"":""CNNTG"",""name"":""(CNNTG) Nantong"",""cityName"":""Nantong"",""countryName"":""China"",""score"":56,""rationale"":""Alias \""NANTONG\"" is a partial text match.""},{""code"":""MMRGN"",""name"":""(MMRGN) Yangon"",""cityName"":""Yangon"",""countryName"":""Myanmar"",""score"":56,""rationale"":""Alias \""YANGON\"" is a partial text match.""}]"
5350,PIL India Pvt Ltd,Pradeep Limbachiya,Johannesburg,JOHANNESBURG,9fe63239-ee19-47fd-b844-dc0e09f42906,Mumbai,"Official UN/LOCODE lists Johannesburg as a non-seaport inland/airport-style location, which matches the existing repo direction of treating Johannesburg as a service location rather than a seaport. Do not force a seaport code here.",https://service.unece.org/trade/locode/za.htm,[]
5350,PIL India Pvt Ltd,Pradeep Limbachiya,Johannesburg,JOHANNESBURG,f4f70c75-1322-4041-b2d5-608077480a12,Chennai,"Official UN/LOCODE lists Johannesburg as a non-seaport inland/airport-style location, which matches the existing repo direction of treating Johannesburg as a service location rather than a seaport. Do not force a seaport code here.",https://service.unece.org/trade/locode/za.htm,[]
5461,PIL India Pvt Ltd,Pradeep Limbachiya,Yunfu,YUNFU,9fe63239-ee19-47fd-b844-dc0e09f42906,Mumbai,"Official UN/LOCODE lists Yunfu as an inland road-terminal style location, not a seaport. Keep unresolved on the seaport backlog and handle it under inland/service-location rules instead.",https://service.unece.org/trade/locode/cn.htm,[]
5461,PIL India Pvt Ltd,Pradeep Limbachiya,Yunfu,YUNFU,f4f70c75-1322-4041-b2d5-608077480a12,Chennai,"Official UN/LOCODE lists Yunfu as an inland road-terminal style location, not a seaport. Keep unresolved on the seaport backlog and handle it under inland/service-location rules instead.",https://service.unece.org/trade/locode/cn.htm,[]
5467,Poseidon Shipping Agency Private Limited,,Riyadh,RIYADH,50423a97-961b-4e29-b6be-09c22db3c911,Mumbai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
5475,Radiant Maritime,Sagar KORE,Armenia,ARMENIA,25fb1fb8-3023-44b3-8346-be88efb9a9ce,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Armenia are location-specific, so the country-only label should stay out of automatic seaport mapping.",https://service.unece.org/trade/locode/am.htm,[]
5476,Radiant Maritime,Sagar KORE,Azerbaijan,AZERBAIJAN,25fb1fb8-3023-44b3-8346-be88efb9a9ce,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Azerbaijan include multiple named locations such as Alat and Baku, so the country-only label is too ambiguous to auto-map.",https://service.unece.org/trade/locode/az.htm,[]
5498,Radiant Maritime,Sagar KORE,Kazakhstan,KAZAKHSTAN,25fb1fb8-3023-44b3-8346-be88efb9a9ce,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Kazakhstan are location-specific, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/kz.htm,[]
5501,Radiant Maritime,Sagar KORE,Kyrgyzstan,KYRGYZSTAN,25fb1fb8-3023-44b3-8346-be88efb9a9ce,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Kyrgyzstan are location-specific, so the country-only label should stay out of automatic seaport mapping.",https://service.unece.org/trade/locode/kg.htm,[]
5506,Radiant Maritime,Sagar KORE,Moldova,MOLDOVA,25fb1fb8-3023-44b3-8346-be88efb9a9ce,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Moldova are location-specific, so the country-only label should stay out of automatic seaport mapping.",https://service.unece.org/trade/locode/md.htm,[]
5526,Radiant Maritime,Sagar KORE,Tajikistan,TAJIKISTAN,25fb1fb8-3023-44b3-8346-be88efb9a9ce,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Tajikistan are location-specific, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/tj.htm,[]
5528,Radiant Maritime,Sagar KORE,Turkmenistan,TURKMENISTAN,25fb1fb8-3023-44b3-8346-be88efb9a9ce,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Turkmenistan include multiple named locations, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/tm.htm,[]
5530,Radiant Maritime,Sagar KORE,Uzbekistan,UZBEKISTAN,25fb1fb8-3023-44b3-8346-be88efb9a9ce,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Uzbekistan are location-specific, so the country-only label should stay out of automatic seaport mapping.",https://service.unece.org/trade/locode/uz.htm,[]
5546,RCL Agencies (India) Pvt. Ltd.,Nilesh Metry,Cikarang,CIKARANG,cf933bde-7dc5-4e1a-8899-829e0ef96c20,Mumbai,"Official UN/LOCODE lists Cikarang as a road-terminal style location, not a seaport. Keep this out of automatic seaport mapping.",https://service.unece.org/trade/locode/id.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,[]
5579,RCL Agencies (India) Pvt. Ltd.,Nilesh Metry,Laos,LAOS,cf933bde-7dc5-4e1a-8899-829e0ef96c20,Mumbai,"This workbook value is a country name, not a transport location. Official UN/LOCODE entries for Laos are location-specific, so the country-only label is too broad to auto-map to one seaport.",https://service.unece.org/trade/locode/la.htm,[]
5815,Sea Hawk Lines Pvt Ltd,Santhana RAJ.R,Icd Dhaka,ICD DHAKA,78471b15-3092-437c-959d-7589924de2c8,Mumbai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
5815,Sea Hawk Lines Pvt Ltd,Santhana RAJ.R,Icd Dhaka,ICD DHAKA,9ec11300-c20b-435b-ba5e-f8dfd7422a59,Chennai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
5839,Sea Lloyd,Swati Pisal-Uthale,Icd Dhaka,ICD DHAKA,d44a114b-4f57-4cfd-8f0f-f6fd311ffcbb,Mumbai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
5839,Sea Lloyd,Swati Pisal-Uthale,Icd Dhaka,ICD DHAKA,b51f0e7e-6b0d-48e1-9484-c326666ed7d9,Chennai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
5883,Seabridge Marine Agencies Pvt. Ltd.,AMIT Gupta,Riyadh,RIYADH,a6b778e0-5cde-43e7-8853-0f7020cecda9,Mumbai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
6055,Sitara,SUMI JI,Icd Dhaka/Kamalapur,ICD DHAKA KAMALAPUR,703aebf2-8b04-462e-aab4-6abc91d7b4c8,Mumbai,"Official UN/LOCODE identifies Kamalapur/Dhaka, which supports inland-terminal handling rather than a seaport mapping. Keep unresolved on the seaport queue until ICD/service-location logic is handled separately.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
6055,Sitara,SUMI JI,Icd Dhaka/Kamalapur,ICD DHAKA KAMALAPUR,fcbaf65b-6e54-45b9-a01d-68db8ff58c4d,Chennai,"Official UN/LOCODE identifies Kamalapur/Dhaka, which supports inland-terminal handling rather than a seaport mapping. Keep unresolved on the seaport queue until ICD/service-location logic is handled separately.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
6070,Sitara,SUMI JI,Riyadh,RIYADH,703aebf2-8b04-462e-aab4-6abc91d7b4c8,Mumbai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
6070,Sitara,SUMI JI,Riyadh,RIYADH,fcbaf65b-6e54-45b9-a01d-68db8ff58c4d,Chennai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
6162,T. S. Lines Pvt Ltd,Shweta Bajaj,Johannesburg,JOHANNESBURG,97e30c5a-7fc8-4acc-a001-92685edb1ab6,Mumbai,"Official UN/LOCODE lists Johannesburg as a non-seaport inland/airport-style location, which matches the existing repo direction of treating Johannesburg as a service location rather than a seaport. Do not force a seaport code here.",https://service.unece.org/trade/locode/za.htm,[]
6162,T. S. Lines Pvt Ltd,Shweta Bajaj,Johannesburg,JOHANNESBURG,d2558e1a-43f4-4f89-af7d-2141b0ab4ebd,Chennai,"Official UN/LOCODE lists Johannesburg as a non-seaport inland/airport-style location, which matches the existing repo direction of treating Johannesburg as a service location rather than a seaport. Do not force a seaport code here.",https://service.unece.org/trade/locode/za.htm,[]
6241,TEAM Global,Gaurav,Johannesburg,JOHANNESBURG,04f60083-6101-440d-877f-c42ebb1266d6,Mumbai,"Official UN/LOCODE lists Johannesburg as a non-seaport inland/airport-style location, which matches the existing repo direction of treating Johannesburg as a service location rather than a seaport. Do not force a seaport code here.",https://service.unece.org/trade/locode/za.htm,[]
6241,TEAM Global,Gaurav,Johannesburg,JOHANNESBURG,c29879cf-60a0-4047-83b7-ca5e72f7d66d,Chennai,"Official UN/LOCODE lists Johannesburg as a non-seaport inland/airport-style location, which matches the existing repo direction of treating Johannesburg as a service location rather than a seaport. Do not force a seaport code here.",https://service.unece.org/trade/locode/za.htm,[]
